matched,jao_id,pypsa_ids,path_length,length_ratio,match_quality,is_geometric_match,is_parallel_circuit,is_duplicate,locked_by_corridor,jao_r,jao_x,jao_b,jao_length_km,matched_lines_data,allocated_r_sum,allocated_x_sum,allocated_b_sum,forced_unmatched,jao_name,jao_voltage,jao_length,match_score,electrical_score,geometric_score,direction_score,parallel_group,segments,match_details,manual_match
True,2528,relation/4430965-380-b,23.664421177272125,1.1358276547048145,Fair Match,,False,,,0.346,3.26,5.9847e-05,39.7769526072261,"[{'network_id': 'relation/4430965-380-b', 'length_km': 26.584709999999998, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 0.797541, 'original_x': 6.539839, 'original_b': 0.00011526, 'allocated_r': 0.346, 'allocated_x': 3.26, 'allocated_b': 5.9847e-05, 'allocated_r_per_km': 0.008698504468568659, 'allocated_x_per_km': 0.081957007420618, 'allocated_b_per_km': 1.5045647310127991e-06}]",0.346,3.26,5.9847e-05,,Guetersloh - Bechterdissen SN2,400.0,20.834517524951593,0.466736248858616,0.003110685114171119,0.3712537274331517,0.9999980407566553,,1.0,,
True,253,merged_way/844115029-1-380+1;way/60725324-1-380,41.492479636660136,1.1944792971590916,2-Segment Poor Match,,False,,,1.89,17.33,0.0002599,64.0875697526403,"[{'network_id': 'merged_way/844115029-1-380+1', 'length_km': 20.23338, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.303501, 'original_x': 2.488706, 'original_b': 0.00017544, 'allocated_r': 0.31716297333816806, 'allocated_x': 2.908166311084895, 'allocated_b': 0.00017445641644569284, 'allocated_r_per_km': 0.014745449135416271, 'allocated_x_per_km': 0.135205626199346, 'allocated_b_per_km': 8.110777206972886e-06}, {'network_id': 'way/60725324-1-380', 'length_km': 40.052800000000005, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 1.201584, 'original_x': 9.852989, 'original_b': 0.00017364, 'allocated_r': 1.255674053323664, 'allocated_x': 11.51366737783021, 'allocated_b': 0.00017267179177715358, 'allocated_r_per_km': 0.029490898270832542, 'allocated_x_per_km': 0.270411252398692, 'allocated_b_per_km': 4.055388603486443e-06}]",1.5728370266618321,14.421833688915104,0.00034712820822284645,,Gronau - Kusenhorst HAMALD ,400.0,34.73687634046435,0.3627328959722512,0.0008070290975780714,0.032413676026336734,0.9987078425227451,,2.0,,
True,2532,way/345675089-380;merged_way/138220867-380+2;merged_way/352376135-380+2,56.932629593639405,1.9229952677644364,3-Segment Poor Match,,False,,,1.064,9.684,0.000167359,86.2723316871891,"[{'network_id': 'way/345675089-380', 'length_km': 18.479470000000003, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.277192, 'original_x': 2.272975, 'original_b': 0.00016023, 'allocated_r': 0.15043438390715286, 'allocated_x': 1.3691791106737483, 'allocated_b': 9.464867690344811e-05, 'allocated_r_per_km': 0.006166519318487352, 'allocated_x_per_km': 0.056124598759616076, 'allocated_b_per_km': 3.879783859483927e-06}, {'network_id': 'merged_way/138220867-380+2', 'length_km': 33.89993, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.508499, 'original_x': 4.169691, 'original_b': 0.00029394, 'allocated_r': 0.2759665230683352, 'allocated_x': 2.511710347174584, 'allocated_b': 0.00017362962907591545, 'allocated_r_per_km': 0.006166519318487352, 'allocated_x_per_km': 0.056124598759616076, 'allocated_b_per_km': 3.879783859483927e-06}, {'network_id': 'merged_way/352376135-380+2', 'length_km': 12.971870000000001, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.194578, 'original_x': 1.59554, 'original_b': 0.00011248, 'allocated_r': 0.10559909302451201, 'allocated_x': 0.9611105421516675, 'allocated_b': 6.643969402063648e-05, 'allocated_r_per_km': 0.006166519318487352, 'allocated_x_per_km': 0.056124598759616076, 'allocated_b_per_km': 3.879783859483927e-06}]",0.532,4.842,0.000334718,,Dillenburg - Dauersberg WO2,400.0,29.606224491558944,0.16954003412374036,0.0011560107033267153,0.0,0.9999989892601187,,3.0,,
True,2533,way/301953423-380;merged_way/33174242-380+1;relation/962120-380-a;relation/962120-380-b,59.62922925816744,1.7484791173811374,4-Segment Poor Match,,False,,,1.128,10.92,0.000164934,73.0503958694319,"[{'network_id': 'way/301953423-380', 'length_km': 13.25486, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.198823, 'original_x': 1.630348, 'original_b': 0.00011493, 'allocated_r': 0.0932973123677509, 'allocated_x': 0.9031973856878014, 'allocated_b': 5.45670174399384e-05, 'allocated_r_per_km': 0.007720697380039894, 'allocated_x_per_km': 0.07474292144506707, 'allocated_b_per_km': 4.5156223463812055e-06}, {'network_id': 'merged_way/33174242-380+1', 'length_km': 19.90663, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.298599, 'original_x': 2.448515, 'original_b': 0.00017261, 'allocated_r': 0.14011729111429627, 'allocated_x': 1.356454626744783, 'allocated_b': 8.195072798810404e-05, 'allocated_r_per_km': 0.007720697380039894, 'allocated_x_per_km': 0.07474292144506707, 'allocated_b_per_km': 4.5156223463812055e-06}, {'network_id': 'relation/962120-380-a', 'length_km': 39.22426, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 1.176728, 'original_x': 9.649168, 'original_b': 0.00017005, 'allocated_r': 0.5521775465925519, 'allocated_x': 5.345548589353429, 'allocated_b': 8.073834350150351e-05, 'allocated_r_per_km': 0.015441394760079788, 'allocated_x_per_km': 0.14948584289013414, 'allocated_b_per_km': 2.2578111731906027e-06}, {'network_id': 'relation/962120-380-b', 'length_km': 7.7424, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 0.232272, 'original_x': 1.90463, 'original_b': 3.357e-05, 'allocated_r': 0.10899324644335354, 'allocated_x': 1.0551473857814013, 'allocated_b': 1.593678378447524e-05, 'allocated_r_per_km': 0.015441394760079788, 'allocated_x_per_km': 0.14948584289013414, 'allocated_b_per_km': 2.2578111731906027e-06}]",0.8945853965179525,8.660347987567414,0.00023319287271402118,,Hanekenfaehr - Doerpen/W EWBL,400.0,34.10348380224282,0.2829467699003535,0.0014394362138126504,0.19916494216006184,0.9999930695744205,,4.0,,
True,2534,merged_way/243146012-1-380+1,30.617494798697905,1.1283110432611965,Parallel Circuit - One-to-One,,True,,,0.45,3.535,6.5201e-05,57.287,"[{'network_id': 'merged_way/243146012-1-380+1', 'length_km': 3.55533, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.05333, 'original_x': 0.437306, 'original_b': 3.083e-05, 'allocated_r': 0.225, 'allocated_x': 1.7675, 'allocated_b': 0.000130402, 'allocated_r_per_km': 0.003927592647546564, 'allocated_x_per_km': 0.030853422242393565, 'allocated_b_per_km': 2.276293050779409e-06}]",0.225,1.7675,0.000130402,,Hamburg/S - Dollern 982,400.0,27.135686548102107,0.512205273593801,0.0019514316745666838,0.4108438836690022,0.9999987813753838,2534_2535,2.0,,
True,2535,merged_way/129175345-380+2;merged_way/243146012-1-380+1,30.617494798697905,1.1283110432611965,Parallel Circuit - Parallel Circuit - 2-Segment Fair Match,,,,,0.45,3.535,6.5201e-05,57.287,"[{'network_id': 'merged_way/129175345-380+2', 'length_km': 28.635189999999998, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.429528, 'original_x': 3.522128, 'original_b': 0.00024829, 'allocated_r': 0.2001495393674908, 'allocated_x': 1.5722858259201777, 'allocated_b': 0.00011599955658933126, 'allocated_r_per_km': 0.003927592647546564, 'allocated_x_per_km': 0.030853422242393565, 'allocated_b_per_km': 2.276293050779409e-06}, {'network_id': 'merged_way/243146012-1-380+1', 'length_km': 3.55533, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.05333, 'original_x': 0.437306, 'original_b': 3.083e-05, 'allocated_r': 0.0248504606325092, 'allocated_x': 0.19521417407982225, 'allocated_b': 1.4402443410668731e-05, 'allocated_r_per_km': 0.003927592647546564, 'allocated_x_per_km': 0.030853422242393565, 'allocated_b_per_km': 2.276293050779409e-06}]",0.225,1.7675,0.000130402,,Hamburg/S - Dollern 981,400.0,,,,,,,,,
True,2537,relation/1641756-380,17.834147991934323,1.1595593080918807,Fair Match,,False,,,0.321,2.985,5.2417e-05,35.2630003736954,"[{'network_id': 'relation/1641756-380', 'length_km': 20.32882, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 0.609865, 'original_x': 5.00089, 'original_b': 8.813e-05, 'allocated_r': 0.321, 'allocated_x': 2.985, 'allocated_b': 5.2417e-05, 'allocated_r_per_km': 0.009103025737975815, 'allocated_x_per_km': 0.08464963186248538, 'allocated_b_per_km': 1.4864588788394965e-06}]",0.321,2.985,5.2417e-05,,Urberach - Grosskrotzenburg UN2,400.0,15.380108518365832,0.4664695560598413,0.0030393947728598603,0.3981795350308474,0.9888637287500232,,1.0,,
True,2540,relation/14435819-380,45.6237054873341,1.0418956001667907,Parallel Circuit - Comprehensive 1:1 (was: relation/14435819-380),,True,,,0.755,6.805,0.000105642,48.692,"[{'network_id': 'relation/14435819-380', 'length_km': 48.462559999999996, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 1.453877, 'original_x': 11.92179, 'original_b': 0.0002101, 'allocated_r': 0.755, 'allocated_x': 6.805, 'allocated_b': 0.000105642, 'allocated_r_per_km': 0.015505627207754868, 'allocated_x_per_km': 0.13975601741559188, 'allocated_b_per_km': 2.1695966483200527e-06}]",0.755,6.805,0.000105642,,Helmstedt - Wolmirstedt 492,400.0,43.789133460233906,0.5164943898392093,0.0018977334066390128,0.4968372182341785,0.9999999931084954,2540_2541,1.0,,
True,2541,relation/3883858-380,45.6237054873341,1.0418956001667907,Parallel Circuit - Comprehensive 1:1 (was: relation/3883858-380),,,,,0.755,6.805,0.000105642,48.699,"[{'network_id': 'relation/3883858-380', 'length_km': 48.462559999999996, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 1.453877, 'original_x': 11.92179, 'original_b': 0.0002101, 'allocated_r': 0.755, 'allocated_x': 6.805, 'allocated_b': 0.000105642, 'allocated_r_per_km': 0.015503398427072426, 'allocated_x_per_km': 0.13973592886917596, 'allocated_b_per_km': 2.1692847902420996e-06}]",0.755,6.805,0.000105642,,Helmstedt - Wolmirstedt 491,400.0,,,,,,,,,
True,2542,relation/129420-380,115.18904779733298,1.1929149933759422,Poor Match,,False,,,1.775,16.325,0.000267108,129.724,"[{'network_id': 'relation/129420-380', 'length_km': 129.73075, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 3.891922, 'original_x': 31.913764, 'original_b': 0.00056243, 'allocated_r': 1.775, 'allocated_x': 16.325, 'allocated_b': 0.000267108, 'allocated_r_per_km': 0.013682895994573094, 'allocated_x_per_km': 0.12584409978107367, 'allocated_b_per_km': 2.059048441306158e-06}]",1.775,16.325,0.000267108,,Mecklar - Vieselbach 449,400.0,96.56098585142992,0.39607114953553113,0.002084278586207522,0.13569867265857868,0.9999999127045114,,1.0,,
True,2543,relation/270536-380,51.55907333652918,1.140467963539111,Fair Match,,False,,,0.825,6.84,0.000124102,58.214,"[{'network_id': 'relation/270536-380', 'length_km': 58.20151, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 1.746045, 'original_x': 14.317571, 'original_b': 0.00025233, 'allocated_r': 0.825, 'allocated_x': 6.84, 'allocated_b': 0.000124102, 'allocated_r_per_km': 0.014171848696189919, 'allocated_x_per_km': 0.11749750919022915, 'allocated_b_per_km': 2.131823959872196e-06}]",0.825,6.84,0.000124102,,Mecklar - Eisenach 450,400.0,45.20869939785995,0.4028314186352389,0.002081405626124133,0.12078607749567073,0.9999999999999999,,1.0,,
True,2544,relation/3732383-380,44.48609195672383,1.070274677770097,Parallel Circuit - Comprehensive 1:1 (was: relation/3732383-380),,True,,,0.731,7.214,0.000126606,55.969,"[{'network_id': 'relation/3732383-380', 'length_km': 56.13652, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 1.684096, 'original_x': 13.809584, 'original_b': 0.00024337, 'allocated_r': 0.731, 'allocated_x': 7.214, 'allocated_b': 0.000126606, 'allocated_r_per_km': 0.013060801515124443, 'allocated_x_per_km': 0.12889277993174794, 'allocated_b_per_km': 2.2620736479122373e-06}]",0.731,7.214,0.000126606,,Redwitz - Remptendorf 414,400.0,41.565116769285815,0.4495121726089289,0.002040679817788771,0.2514117655516302,0.9999996441940734,2544_2545,1.0,,
True,2545,relation/3805411-380,44.48609195672383,1.070274677770097,Parallel Circuit - Comprehensive 1:1 (was: relation/3805411-380),,,,,0.79,7.463,0.000120386,55.985,"[{'network_id': 'relation/3805411-380', 'length_km': 56.13652, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 1.684096, 'original_x': 13.809584, 'original_b': 0.00024337, 'allocated_r': 0.79, 'allocated_x': 7.463, 'allocated_b': 0.000120386, 'allocated_r_per_km': 0.014110922568545146, 'allocated_x_per_km': 0.13330356345449673, 'allocated_b_per_km': 2.150325980173261e-06}]",0.79,7.463,0.000120386,,Redwitz - Remptendorf 413,400.0,,,,,,,,,
True,2546,relation/5486612-380,41.62597121272273,1.2819285472843394,Parallel Circuit - Special Case (Altenfeld-Redwitz),,True,,,0.472,7.084,0.000132855,56.752,"[{'network_id': 'relation/5486612-380', 'length_km': 56.66516, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 1.699955, 'original_x': 13.939629, 'original_b': 0.00024567, 'allocated_r': 0.472, 'allocated_x': 7.084, 'allocated_b': 0.000132855, 'allocated_r_per_km': 0.008316887510572314, 'allocated_x_per_km': 0.12482379475613194, 'allocated_b_per_km': 2.340974767409078e-06}]",0.472,7.084,0.000132855,,Altenfeld - Redwitz 460,400.0,32.471366131056165,0.39441117897947225,0.002476629941110864,0.19972027675072487,0.9999999938463505,2546_2547,1.0,,
True,2547,relation/5486612-380,41.62597121272273,1.2819285472843394,Parallel Circuit - Special Case (Altenfeld-Redwitz),,,,,0.472,7.084,0.000132855,56.755,"[{'network_id': 'relation/5486612-380', 'length_km': 56.66516, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 1.699955, 'original_x': 13.939629, 'original_b': 0.00024567, 'allocated_r': 0.472, 'allocated_x': 7.084, 'allocated_b': 0.000132855, 'allocated_r_per_km': 0.008316447890053738, 'allocated_x_per_km': 0.1248171967227557, 'allocated_b_per_km': 2.3408510263412915e-06}]",0.472,7.084,0.000132855,,Altenfeld - Redwitz 459,400.0,,,,,,,,,
True,2551,merged_way/449010724-380+2,46.727431837620614,1.1845578323922175,Fair Match,,False,,,0.458,8.247,0.000164148,69.045,"[{'network_id': 'merged_way/449010724-380+2', 'length_km': 68.83271, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 1.032491, 'original_x': 8.466423, 'original_b': 0.00059683, 'allocated_r': 0.229, 'allocated_x': 4.1235, 'allocated_b': 0.000328296, 'allocated_r_per_km': 0.003316677529147657, 'allocated_x_per_km': 0.05972192048663914, 'allocated_b_per_km': 4.754812079078861e-06}]",0.229,4.1235,0.000328296,,Audorf/S - Hamburg/N weiss,400.0,39.447151130860746,0.44946540196075613,0.0023127374444560367,0.342270046454856,0.9999999935996301,,1.0,,
True,2552,merged_way/338361032-380+2;merged_way/338361038-380+2;merged_way/34174571-380+5;way/34174518-380,33.32992512474281,1.0656178716010807,4-Segment Fair Match,,False,,,0.314,5.502,9.7798e-05,43.248,"[{'network_id': 'merged_way/338361032-380+2', 'length_km': 16.830869999999997, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.252463, 'original_x': 2.070197, 'original_b': 0.00014594, 'allocated_r': 0.06215883320160335, 'allocated_x': 1.0891652875007056, 'allocated_b': 7.743961234968668e-05, 'allocated_r_per_km': 0.003630225675175731, 'allocated_x_per_km': 0.06360987791342952, 'allocated_b_per_km': 4.5226600073991865e-06}, {'network_id': 'merged_way/338361038-380+2', 'length_km': 12.25935, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.18389, 'original_x': 1.5079, 'original_b': 0.0001063, 'allocated_r': 0.045275549737480957, 'allocated_x': 0.7933314479478351, 'allocated_b': 5.6405837111161306e-05, 'allocated_r_per_km': 0.003630225675175731, 'allocated_x_per_km': 0.06360987791342952, 'allocated_b_per_km': 4.5226600073991865e-06}, {'network_id': 'merged_way/34174571-380+5', 'length_km': 10.730889999999999, 'num_parallel': 4, 'allocation_status': 'Applied', 'original_r': 0.080482, 'original_x': 0.65995, 'original_b': 0.00018609, 'allocated_r': 0.01981536312783455, 'allocated_x': 0.3472105985011009, 'allocated_b': 9.874664372871151e-05, 'allocated_r_per_km': 0.0018151128375878654, 'allocated_x_per_km': 0.03180493895671476, 'allocated_b_per_km': 9.045320014798373e-06}, {'network_id': 'way/34174518-380', 'length_km': 2.69009, 'num_parallel': 4, 'allocation_status': 'Applied', 'original_r': 0.020176, 'original_x': 0.165441, 'original_b': 4.665e-05, 'allocated_r': 0.00496744540262331, 'allocated_x': 0.08704103377462882, 'allocated_b': 2.4754457349592585e-05, 'allocated_r_per_km': 0.0018151128375878654, 'allocated_x_per_km': 0.03180493895671476, 'allocated_b_per_km': 9.045320014798373e-06}]",0.13221719146954217,2.3167483677242706,0.00025734655053915207,,Hamburg/N - Dollern blau,400.0,31.277558318973114,0.5589298185725423,0.0013371458930591107,0.5,0.999999999996985,,4.0,,
True,2553,relation/3710278-380-b,43.802002623686775,1.059379737629256,Parallel Circuit - One-to-One,,True,,,0.55,6.231,0.000112802,75.1879670768094,"[{'network_id': 'relation/3710278-380-b', 'length_km': 50.26789, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.754018, 'original_x': 6.18295, 'original_b': 0.00043586, 'allocated_r': 0.275, 'allocated_x': 3.1155, 'allocated_b': 0.000225604, 'allocated_r_per_km': 0.0036575001385403816, 'allocated_x_per_km': 0.041436151569536575, 'allocated_b_per_km': 3.000533313655506e-06}]",0.275,3.1155,0.000225604,,Meitingen - Oberbachern 419,400.0,41.34683821847447,0.45692310251452695,0.0031047531840515674,0.27088573343941297,0.999954765330534,2553_2554,1.0,,
True,2554,relation/3710278-380-b,43.802002623686775,1.059379737629256,Parallel Circuit - Parallel Circuit - Fair Match,,,,,0.55,6.231,0.000112802,75.1879670768094,"[{'network_id': 'relation/3710278-380-b', 'length_km': 50.26789, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.754018, 'original_x': 6.18295, 'original_b': 0.00043586, 'allocated_r': 0.275, 'allocated_x': 3.1155, 'allocated_b': 0.000225604, 'allocated_r_per_km': 0.0036575001385403816, 'allocated_x_per_km': 0.041436151569536575, 'allocated_b_per_km': 3.000533313655506e-06}]",0.275,3.1155,0.000225604,,Meitingen - Oberbachern 420,400.0,,,,,,,,,
True,2556,way/386594906-1-380,27.01735871016149,1.0316988439179426,Parallel Circuit - One-to-One,,True,,,0.435,4.215,7.4e-05,28.5021255679488,"[{'network_id': 'way/386594906-1-380', 'length_km': 1.15847, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 0.034754, 'original_x': 0.284984, 'original_b': 5.02e-06, 'allocated_r': 0.435, 'allocated_x': 4.215, 'allocated_b': 7.4e-05, 'allocated_r_per_km': 0.015262019632990674, 'allocated_x_per_km': 0.14788370747828894, 'allocated_b_per_km': 2.596297592738643e-06}]",0.435,4.215,7.4e-05,,Nehden - Twistetal TO3,400.0,26.187253062687688,0.5298785488723674,0.0007901655962542775,0.25095422042752513,0.9984782753543715,2556_2557,3.0,,
True,2557,way/386594906-1-380;merged_way/842418530-1-380+2;way/41232147-380,27.01735871016149,1.0316988439179426,Parallel Circuit - Parallel Circuit - 3-Segment Fair Match,,,,,0.435,4.215,7.4e-05,28.5101255679488,"[{'network_id': 'way/386594906-1-380', 'length_km': 1.15847, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 0.034754, 'original_x': 0.284984, 'original_b': 5.02e-06, 'allocated_r': 0.01680066551291536, 'allocated_x': 0.16279265548721433, 'allocated_b': 2.858044248174107e-06, 'allocated_r_per_km': 0.015257737078823278, 'allocated_x_per_km': 0.1478422110051497, 'allocated_b_per_km': 2.5955690662825803e-06}, {'network_id': 'merged_way/842418530-1-380+2', 'length_km': 18.15721, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.272358, 'original_x': 2.233337, 'original_b': 0.00015744, 'allocated_r': 0.13166211117152876, 'allocated_x': 1.2757604565241234, 'allocated_b': 8.959076990062646e-05, 'allocated_r_per_km': 0.007628868539411639, 'allocated_x_per_km': 0.07392110550257484, 'allocated_b_per_km': 5.191138132565161e-06}, {'network_id': 'way/41232147-380', 'length_km': 10.67923, 'num_parallel': 4, 'allocation_status': 'Applied', 'original_r': 0.080094, 'original_x': 0.656773, 'original_b': 0.00018519, 'allocated_r': 0.038718778036006776, 'allocated_x': 0.37517160786613457, 'allocated_b': 0.00010538628320605062, 'allocated_r_per_km': 0.0038144342697058195, 'allocated_x_per_km': 0.03696055275128742, 'allocated_b_per_km': 1.0382276265130321e-05}]",0.1871815547204509,1.8137247198774724,0.0001978350973548512,,Nehden - Twistetal TW4,400.0,,,,,,,,,
True,256,merged_way/207578308-220+3,38.04803135087806,2.458095291628715,Parallel Circuit - One-to-One,,True,,,2.565,13.88,0.0001783,47.5052695504944,"[{'network_id': 'merged_way/207578308-220+3', 'length_km': 14.93312, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.447994, 'original_x': 2.247435, 'original_b': 0.00011728, 'allocated_r': 1.2825, 'allocated_x': 6.94, 'allocated_b': 0.0003566, 'allocated_r_per_km': 0.026997005008819127, 'allocated_x_per_km': 0.1460890563440193, 'allocated_b_per_km': 7.5065356617114235e-06}]",1.2825,6.94,0.0003566,,Dauersberg - Setzer Wiese HELLER O ,220.0,15.478664102426936,0.19989654863404027,0.0007654380863113541,0.14201824163024065,0.9999920302791883,256_257,4.0,,
True,2560,merged_way/106620935-1-380+1;relation/1641702-380-d,10.439517606727984,1.166548327141105,2-Segment Good Match,,False,,,0.13,1.396,1.9384e-05,26.84,"[{'network_id': 'merged_way/106620935-1-380+1', 'length_km': 9.415059999999999, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 0.282452, 'original_x': 2.316105, 'original_b': 4.082e-05, 'allocated_r': 0.10628444051556678, 'allocated_x': 1.1413313766133169, 'allocated_b': 1.5847827653490355e-05, 'allocated_r_per_km': 0.004843517138599106, 'allocated_x_per_km': 0.05201192250372578, 'allocated_b_per_km': 7.222056631892698e-07}, {'network_id': 'relation/1641702-380-d', 'length_km': 2.10081, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 0.063024, 'original_x': 0.516799, 'original_b': 9.11e-06, 'allocated_r': 0.023715559484433223, 'allocated_x': 0.2546686233866829, 'allocated_b': 3.5361723465096428e-06, 'allocated_r_per_km': 0.004843517138599106, 'allocated_x_per_km': 0.05201192250372578, 'allocated_b_per_km': 7.222056631892698e-07}]",0.13,1.3959999999999997,1.9384e-05,,Y-Frankfurt/SW (-Kriftel - Karben) 2,400.0,8.949065687070524,0.6719767659985907,0.005461764837460692,0.8986476401438712,0.984811550160979,,2.0,,
True,2562,way/17673603-380;way/43292052-380;way/41460654-1-380,23.598650866702986,1.5758162247283518,3-Segment Poor Match,,False,,,0.86,8.02,0.000140272,31.47,"[{'network_id': 'way/17673603-380', 'length_km': 21.51189, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.322678, 'original_x': 2.645962, 'original_b': 0.00018653, 'allocated_r': 0.3107697959627968, 'allocated_x': 2.8981090274670116, 'allocated_b': 0.00020275488753159732, 'allocated_r_per_km': 0.013663806800127106, 'allocated_x_per_km': 0.12742294248490627, 'allocated_b_per_km': 8.91464887194153e-06}, {'network_id': 'way/43292052-380', 'length_km': 2.02039, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.030306, 'original_x': 0.248508, 'original_b': 1.752e-05, 'allocated_r': 0.02918740231868399, 'allocated_x': 0.2721894960416809, 'allocated_b': 1.9042675804867164e-05, 'allocated_r_per_km': 0.013663806800127106, 'allocated_x_per_km': 0.12742294248490627, 'allocated_b_per_km': 8.91464887194153e-06}, {'network_id': 'way/41460654-1-380', 'length_km': 6.23288, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 0.186986, 'original_x': 1.533288, 'original_b': 2.702e-05, 'allocated_r': 0.18008560343703844, 'allocated_x': 1.6794029529826142, 'allocated_b': 2.9373218331767736e-05, 'allocated_r_per_km': 0.02732761360025421, 'allocated_x_per_km': 0.25484588496981253, 'allocated_b_per_km': 4.457324435970765e-06}]",0.5200428017185192,4.8497014764913065,0.0002511707816682322,,Altbach - Muehlhausen ws,400.0,14.975509514614279,0.28671985760102625,0.000645314582469525,0.08799156452685099,0.9981035836873262,,3.0,,
True,2563,merged_way/26281485-380+2,5.944765708635414,1.350782439022986,Fair Match,,False,,,0.13,2.04,3.188717e-05,7.5,"[{'network_id': 'merged_way/26281485-380+2', 'length_km': 7.54463, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.113169, 'original_x': 0.927989, 'original_b': 6.542e-05, 'allocated_r': 0.065, 'allocated_x': 1.02, 'allocated_b': 6.377434e-05, 'allocated_r_per_km': 0.008666666666666666, 'allocated_x_per_km': 0.136, 'allocated_b_per_km': 8.503245333333333e-06}]",0.065,1.02,6.377434e-05,,Altbach - Wendlingen bl,400.0,4.400979415260412,0.5616521520901483,0.0011190198135687668,0.9256694555339194,0.9999980953825827,,1.0,,
True,2564,merged_way/27275258-220+3;way/26186272-1-220,28.244315884077526,1.1208972851227776,2-Segment Fair Match,,False,,,1.1557,8.713,0.00018702,37.8,"[{'network_id': 'merged_way/27275258-220+3', 'length_km': 34.18788, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 1.025636, 'original_x': 5.145276, 'original_b': 0.00026851, 'allocated_r': 0.5191690248288596, 'allocated_x': 3.914095105419965, 'allocated_b': 0.00033605603884569814, 'allocated_r_per_km': 0.015287037037037038, 'allocated_x_per_km': 0.11525132275132274, 'allocated_b_per_km': 9.895238095238096e-06}, {'network_id': 'way/26186272-1-220', 'length_km': 3.86421, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 0.231853, 'original_x': 1.163127, 'original_b': 1.517e-05, 'allocated_r': 0.1173619503422808, 'allocated_x': 0.8848097891600697, 'allocated_b': 1.8991980577150953e-05, 'allocated_r_per_km': 0.030574074074074076, 'allocated_x_per_km': 0.2305026455026455, 'allocated_b_per_km': 4.947619047619048e-06}]",0.6365309751711404,4.798904894580034,0.0003550480194228491,,Altlussheim - Daxlanden bl,220.0,25.197951907773405,0.5703896620021582,0.000895270979429097,0.5725443462249482,0.9999976290617567,,2.0,,
